artists,track_name,URL_Found,Whosampled_URL,Real_Year,Sampled_By_Count,Is_Sample_Of,Covered_By_Count,Is_Cover_Of,Remixed_By_Count,Is_Remix_Of,track_id,popularity,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,loudness,liveness,valence,track_genre
Geto Boys,Mind Playing Tricks on Me,True,https://www.whosampled.com/Geto-Boys/Mind-Playing-Tricks-on-Me/,1991,80,0,7,0,0,0,63BokRfXSQhEU6Qi2dSJpZ,67,308733,0.886,0.512,0.237,0.207,0.0,-11.825,0.0991,0.454,hardcore
Ozzy Osbourne,No More Tears,True,https://www.whosampled.com/Ozzy-Osbourne/No-More-Tears/,1991,0,0,8,0,0,0,7w6PJe5KBPyvuRYxFkPssC,68,443240,0.346,0.749,0.035,0.00167,8.86e-05,-6.506,0.648,0.315,hard-rock
Metallica,Enter Sandman,True,https://www.whosampled.com/Metallica/Enter-Sandman/,1991,33,0,72,0,0,0,5sICkBXVmaCQk5aISGR3x1,81,331266,0.577,0.828,0.0298,0.00213,0.0114,-8.691,0.0581,0.604,hard-rock
Grandmaster Slice,Thinking Of You,True,https://www.whosampled.com/Grandmaster-Slice/Thinking-Of-You/,1991,0,0,1,0,0,0,4ipMwje2IK7SI7VDHvv3Ku,20,240066,0.755,0.347,0.0792,0.154,2.99e-05,-13.853,0.115,0.634,kids
Firehouse,Love of a Lifetime,True,https://www.whosampled.com/Firehouse/Love-of-a-Lifetime/,1990,0,0,4,0,0,0,2kDH08boXJyhKMl5hnZbrE,62,286573,0.472,0.48,0.0308,0.000204,0.00275,-11.893,0.0914,0.126,hard-rock
Bryan Adams,(Everything I Do) I Do It For You,True,https://www.whosampled.com/Bryan-Adams/I-Do-It-For-You/,1991,4,0,2,0,2,0,077QV0UtmRfVEw6kFvminm,2,394133,0.526,0.365,0.028,0.0775,1.37e-05,-12.605,0.0618,0.254,rock
Boyz II Men,Motownphilly,True,https://www.whosampled.com/Boyz-II-Men/Motownphilly/,1991,8,0,5,0,4,0,2vtGCoqTS1yUfxq9YxKyKq,1,238266,0.752,0.92,0.0649,0.0148,2.03e-05,-6.111,0.116,0.744,r-n-b
Scorpions,Wind Of Change,True,https://www.whosampled.com/Scorpions/Wind-Of-Change/,1990,11,0,45,0,0,0,2aX1zws7bVjTLbS1cYZK2W,0,311240,0.429,0.63,0.0329,0.078,0.0,-7.392,0.104,0.211,german
Seal,Crazy,True,https://www.whosampled.com/Seal/Crazy/,1990,14,0,17,0,5,0,6Vz7vzOpCwKeSQlfViibuY,65,356520,0.633,0.858,0.0473,0.208,0.0112,-7.42,0.0655,0.724,british
Guns N' Roses,You Could Be Mine,True,https://www.whosampled.com/Guns-N%27-Roses/You-Could-Be-Mine/,1991,2,0,14,0,0,0,0dlTGl67UFWcKupzkxZYOn,72,343640,0.35,0.985,0.122,0.00876,0.551,-5.676,0.36,0.323,hard-rock
Lenny Kravitz,It Ain't Over 'Til It's Over,True,https://www.whosampled.com/Lenny-Kravitz/It-Ain%27t-Over-%27Til-It%27s-Over/,1991,14,0,12,0,0,0,7upR6MamNGwahBsZJdgURY,1,242640,0.66,0.752,0.0487,0.251,0.00398,-5.839,0.322,0.934,rock
Jomanda,Got a Love for You,True,https://www.whosampled.com/Jomanda/Got-a-Love-for-You/,1990,0,0,1,0,12,0,6UvFeT5raP554IVlhPRa6C,10,309266,0.833,0.604,0.055,0.0103,0.000446,-12.002,0.052,0.97,chicago-house
The Black Crowes,Hard To Handle,True,https://www.whosampled.com/The-Black-Crowes/Hard-To-Handle/,1990,5,0,6,1,0,0,05NYcsjJwOYq4jIiKPVj9p,72,188066,0.599,0.79,0.043,0.00257,0.00181,-3.58,0.312,0.961,blues
Extreme,More Than Words,True,https://www.whosampled.com/Extreme/More-Than-Words/,1990,3,0,63,0,0,0,6cvDQENZlOeBkTBJl5yUdk,0,337828,0.626,0.242,0.0269,0.43,1.09e-06,-8.658,0.119,0.228,funk
R.E.M.,Losing My Religion,True,https://www.whosampled.com/REM/Losing-My-Religion/,1990,37,0,5,0,1,0,7oMO1B9CB4ZPYPLeVe32OY,0,268426,0.666,0.854,0.0295,0.179,1.2e-06,-5.051,0.0986,0.803,alt-rock
Firehouse,Don't Treat Me Bad,True,https://www.whosampled.com/Firehouse/Don%27t-Treat-Me-Bad/,1990,75,0,10,0,3,0,4lbhQdbiTpNP7GowZG8KsM,57,235360,0.616,0.807,0.0348,0.000303,2.37e-05,-11.4,0.193,0.637,hard-rock
LL COOL J,Mama Said Knock You Out,True,https://www.whosampled.com/LL-COOL-J/Mama-Said-Knock-You-Out/,1990,151,0,20,0,7,0,6C7ZgThn6Yan5MTZdAEEFw,64,289693,0.791,0.759,0.129,0.0314,0.674,-7.378,0.255,0.619,hardcore
The Black Crowes,She Talks To Angels,True,https://www.whosampled.com/The-Black-Crowes/She-Talks-To-Angels/,1990,0,0,6,0,0,0,5NK8jad728pj6YeqM5VJD4,67,329400,0.584,0.521,0.0295,0.06,7.56e-05,-5.782,0.22,0.317,j-rock
Cinderella,Heartbreak Station,True,https://www.whosampled.com/Cinderella/Heartbreak-Station/,1990,0,0,1,0,0,0,71cWHhV018hztNkCC45Ayo,54,268840,0.597,0.51,0.0283,0.326,0.0539,-9.5,0.0554,0.288,hard-rock
Damn Yankees,High Enough,True,https://www.whosampled.com/Damn-Yankees/High-Enough/,1990,1,0,7,0,0,0,5t5rCnsgRBtcKqTB7SbD1Q,60,287320,0.273,0.537,0.0306,0.0241,0.0,-9.612,0.0922,0.232,hard-rock
The Righteous Brothers,Unchained Melody,True,https://www.whosampled.com/The-Righteous-Brothers/Unchained-Melody/,1965,9,0,123,1,0,0,2qhASBzpbFhPRtrnZ5lLnz,75,218013,0.339,0.208,0.0308,0.396,0.000519,-16.725,0.18,0.288,r-n-b
AC/DC,Moneytalks,True,https://www.whosampled.com/ACDC/Moneytalks/,1990,1,0,5,0,0,0,5u5F7qLDvZjBSktaDp4HxB,67,225946,0.649,0.903,0.0318,0.000841,0.000351,-3.677,0.122,0.412,hard-rock
Gary Moore,Still Got The Blues,True,https://www.whosampled.com/Gary-Moore/Still-Got-The-Blues/,1990,1,0,11,0,0,0,0DnGfA1r8pAssJCuq4ojla,68,370866,0.189,0.39,0.0353,0.257,0.000152,-14.497,0.122,0.32,blues
Billy Joel,And So It Goes,True,https://www.whosampled.com/Billy-Joel/And-So-It-Goes/,1989,0,0,18,0,0,0,1u7kQUb3lQcpHaYRfia13A,53,217573,0.433,0.0871,0.0341,0.91,1.98e-05,-14.532,0.113,0.336,piano
Paul Young,Oh Girl,True,https://www.whosampled.com/Paul-Young/Oh-Girl/,1990,0,0,1,1,0,0,0YqhqbLNpfQetrwuLaVTiK,56,216373,0.57,0.575,0.0318,0.267,0.0,-7.032,0.0823,0.421,synth-pop
Jon Bon Jovi,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",True,https://www.whosampled.com/Jon-Bon-Jovi/Blaze-Of-Glory---From-Young-Guns-II-Soundtrack/,1989,0,0,2,0,0,0,1sUTfgduT0WIQO8kXKXxLC,68,335240,0.55,0.618,0.0307,0.0564,2.62e-05,-9.822,0.0937,0.429,hard-rock
Faith No More,Falling to Pieces,True,https://www.whosampled.com/Faith-No-More/Falling-to-Pieces/,1989,0,0,4,0,1,0,40xlAc8cl5zYZRgiJ4VDiU,41,313573,0.545,0.919,0.0484,0.00272,0.00511,-7.679,0.0977,0.387,hard-rock
Faith No More,Epic,True,https://www.whosampled.com/Faith-No-More/Epic/,1989,15,0,11,0,1,0,3F8dSAI8l3euloq5a8EenB,0,293933,0.358,0.899,0.134,0.0112,0.122,-7.069,0.195,0.27,alt-rock
SNAP!,The Power,True,https://www.whosampled.com/SNAP/The-Power/,1990,0,0,0,0,0,0,3P5dVXm98CgVuEpcW2HsUk,17,344306,0.752,0.729,0.044,0.0849,0.318,-15.528,0.858,0.537,techno
Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",True,https://www.whosampled.com/Roxette/It-Must-Have-Been-Love---From-the-Film-Pretty-Woman/,1990,0,0,1,0,0,0,6kvoHl80mfCVTv7XnZkjQn,78,258786,0.52,0.652,0.0274,0.34,5.49e-05,-6.655,0.256,0.722,swedish
Modern English,I Melt with You,True,https://www.whosampled.com/Modern-English/I-Melt/,1990,0,0,2,0,0,0,3xzRBn3ywzobJrc1efC7Sb,56,251573,0.535,0.801,0.0345,0.00103,0.00329,-11.734,0.0676,0.672,synth-pop
Heart,All I Wanna Do Is Make Love To You,True,https://www.whosampled.com/Heart/All-I-Wanna-Do-Is-Make-Love-To-You/,1990,0,0,5,1,0,0,5YjKdeES9QRJ8NmF4Xc8pV,67,310893,0.626,0.746,0.0282,0.16,0.0,-8.832,0.0618,0.8,hard-rock
Faster Pussycat,House of Pain,True,https://www.whosampled.com/Faster-Pussycat/House-of-Pain/,1989,5,0,1,0,0,0,46Qy1xAr2K7rylRYwdQ6Gw,55,344613,0.508,0.727,0.0346,0.0475,3.86e-05,-6.159,0.0869,0.249,hard-rock
Billy Joel,The Downeaster 'Alexa',True,https://www.whosampled.com/Billy-Joel/The-Downeaster-%27Alexa%27/,1989,10,0,2,0,0,0,39cFQHfY6tsdMRmSbFse3X,57,223266,0.457,0.808,0.0349,0.11,0.0,-5.914,0.127,0.681,piano
Michael Penn,This & That,True,https://www.whosampled.com/Michael-Penn/This/,1989,20,0,4,0,0,0,0hiMfefSLhzCs2tujQG28n,27,211400,0.713,0.555,0.0524,0.00708,0.00219,-11.779,0.0495,0.944,power-pop
Biz Markie,Just a Friend,True,https://www.whosampled.com/Biz-Markie/Just-a-Friend/,1989,41,0,9,0,1,0,12l3ldyObMURwsZBioibl5,0,238266,0.866,0.663,0.206,0.119,0.0,-9.001,0.318,0.83,hardcore
KISS,Forever,True,https://www.whosampled.com/KISS/Forever/,1989,1,0,7,0,1,0,2o4u19nlQWOGg5mLanT7Pg,64,232640,0.435,0.666,0.031,0.254,1.4e-05,-10.596,0.0541,0.566,hard-rock
Elton John,Sacrifice,True,https://www.whosampled.com/Elton-John/Sacrifice/,1989,7,0,34,0,0,0,0e3yhVeNaTfKIWQRw9U9sY,74,304133,0.756,0.422,0.0292,0.0165,0.00183,-12.967,0.0368,0.487,piano
Jimmy Somerville,You Make Me Feel (Mighty Real),True,https://www.whosampled.com/Jimmy-Somerville/You-Make-Me-Feel/,1989,0,0,0,0,0,0,5k36jOrSCeopuvRVjeVs7J,28,235573,0.62,0.905,0.0277,0.0176,0.00097,-5.214,0.331,0.801,synth-pop
Michael Penn,No Myth,True,https://www.whosampled.com/Michael-Penn/No-Myth/,1989,0,0,1,0,0,0,3mlnJWidDh0ASIJYNXDWxH,31,249160,0.626,0.696,0.0303,0.0461,1.69e-05,-11.073,0.293,0.854,power-pop
Inner City;Frankie Knuckles;David Morales,Whatcha Gonna Do With My Lovin' - Def Mix,True,https://www.whosampled.com/Inner-City/Whatcha-Gonna-Do/,1989,1,0,7,0,0,0,38RLVXTOPM3rzrRGQjM6Xj,11,507800,0.754,0.602,0.039,0.00224,0.131,-12.539,0.539,0.753,detroit-techno
Skid Row,I Remember You,True,https://www.whosampled.com/Skid-Row/I-Remember-You/,1989,2,0,14,0,0,0,4ZpXHlV2vQVfPXUvbDSZ92,69,313693,0.345,0.531,0.0305,0.00642,7.28e-06,-12.708,0.14,0.49,hard-rock
Soul II Soul;Caron Wheeler,Back To Life,True,https://www.whosampled.com/Soul-II-Soul/Back-To-Life/,1989,79,0,12,0,12,1,55edeqAk47nZfiAHz2KcLX,0,228266,0.817,0.484,0.143,0.0515,0.000213,-11.659,0.0391,0.671,british
Tears For Fears,Advice For The Young At Heart,True,https://www.whosampled.com/Tears-For-Fears/Advice-For-The-Young-At-Heart/,1989,7,0,0,0,0,0,3BjD16l0CBQxUvcRI7vLWN,59,290640,0.665,0.787,0.0328,0.0736,0.000132,-8.393,0.143,0.358,synth-pop
Tom Petty,Free Fallin',True,https://www.whosampled.com/Tom-Petty/Free-Fallin%27/,1989,13,0,45,0,0,0,5JuEJHeydYTaObYY1h9MgA,0,255680,0.619,0.504,0.025,0.0614,0.0,-11.562,0.06,0.568,folk
Tears For Fears;Oleta Adams,Woman In Chains,True,https://www.whosampled.com/Tears-For-Fears/Woman-In-Chains/,1989,10,0,9,0,0,0,5jmwL2MniQj9ldptIm1h1B,67,391000,0.434,0.609,0.0306,0.0232,0.00108,-8.295,0.0557,0.372,synth-pop
Billy Joel,We Didn't Start the Fire,True,https://www.whosampled.com/Billy-Joel/We-Didn%27t-Start-the-Fire/,1989,19,0,32,0,0,0,3Cx4yrFaX8CeHwBMReOWXI,76,287733,0.712,0.967,0.047,0.0771,0.0,-5.206,0.356,0.895,piano
Bad English,When I See You Smile,True,https://www.whosampled.com/Bad-English/When-I-See-You-Smile/,1989,2,0,15,0,0,0,0tKjVEJlX3IZ5L1rEJc5hh,65,257440,0.495,0.609,0.0339,0.42,0.0,-9.902,0.187,0.33,hard-rock
Whitesnake,Fool for Your Loving,True,https://www.whosampled.com/Whitesnake/Fool-for-Your-Loving/,1980,0,0,5,0,0,0,11C22pEpoh1voyOsZ1SdkX,1,258146,0.586,0.906,0.0564,0.000837,0.019,-8.235,0.0958,0.748,blues
Belinda Carlisle,Leave a Light On,True,https://www.whosampled.com/Belinda-Carlisle/Leave-a-Light-On/,1989,0,0,5,0,2,0,2Zs5fGznx3418TuSd8G9tp,19,279546,0.549,0.874,0.064,0.0299,0.0,-6.181,0.107,0.478,synth-pop
Alice Cooper,Poison,True,https://www.whosampled.com/Alice-Cooper/Poison/,1989,8,0,21,0,0,0,5XcZRgJv3zMhTqCyESjQrF,74,270080,0.28,0.908,0.109,0.0327,8.85e-06,-5.509,0.18,0.26,hard-rock
Roxette,Listen To Your Heart,True,https://www.whosampled.com/Roxette/Listen-To-Your-Heart/,1988,22,0,46,0,1,0,5JvsxPAHsGxwNq4xto2HtM,73,328093,0.539,0.583,0.0275,0.108,0.0,-4.935,0.111,0.337,swedish
Tears For Fears,Sowing The Seeds Of Love,True,https://www.whosampled.com/Tears-For-Fears/Sowing-The-Seeds-Of-Love/,1989,6,0,11,0,0,0,0PbAyLrJRDxckQBLQ2Addc,64,376733,0.209,0.795,0.0443,0.0109,5.63e-05,-7.241,0.355,0.682,synth-pop
Stephanie J. Block;The Cher Show Ensemble,If I Could Turn Back Time,False,,1989,1,0,12,0,1,0,6R7PwZ4z1BSDZyHzzMGeg7,25,147216,0.654,0.756,0.0443,0.266,0.0,-3.299,0.106,0.581,show-tunes
Tina Turner,The Best,True,https://www.whosampled.com/Tina-Turner/The-Best/,1989,3,0,24,1,2,0,6pPWRBubXOBAHnjl5ZIujB,69,329800,0.662,0.737,0.0296,0.108,0.0191,-9.54,0.119,0.744,disco
Warrant,Heaven,True,https://www.whosampled.com/Warrant/Heaven/,1989,1,0,13,0,0,0,2dEgwtRjYl6TJkIwjRwn6z,61,236866,0.461,0.488,0.0287,0.115,0.0,-11.143,0.128,0.33,hard-rock
Skid Row,18 and Life,True,https://www.whosampled.com/Skid-Row/18-and-Life/,1989,5,0,12,0,0,0,3N5Cdovy1BB8Wv7qMBwxtS,0,231280,0.457,0.794,0.0298,0.000384,7.18e-05,-6.624,0.131,0.354,hard-rock
Bobby Brown,"On Our Own - From ""Ghostbusters II"" Soundtrack",True,https://www.whosampled.com/Bobby-Brown/On-Our-Own---From-Ghostbusters-II-Soundtrack/,1989,0,0,1,0,0,0,0QXQ7dVkQXt73TYcsaH3kK,0,294413,0.66,0.9,0.0422,0.00352,0.0,-6.206,0.0629,0.565,funk
Simply Red,If You Don't Know Me by Now,True,https://www.whosampled.com/Simply-Red/If-You-Don%27t-Know-Me-by-Now/,1989,1,0,2,1,0,0,4jeV7Au08Ig1ol6vLDlMZU,0,206026,0.654,0.307,0.0299,0.514,1.58e-06,-9.25,0.0912,0.192,british
Cupid;Stevie B,In My Eyes,True,https://www.whosampled.com/Cupid/In-My-Eyes/,1988,2,0,1,0,1,0,7qfQtrndDgwAdWviYa4eSl,19,295461,0.775,0.712,0.0488,0.524,1.54e-05,-4.267,0.118,0.922,kids
Fine Young Cannibals,Good Thing,True,https://www.whosampled.com/Fine-Young-Cannibals/Good-Thing/,1988,4,0,3,0,3,0,6lRkdG1HurVS72F9GoBeWJ,65,201866,0.747,0.586,0.0299,0.0708,8e-05,-10.119,0.0427,0.893,synth-pop
Real Life,Send Me An Angel,True,https://www.whosampled.com/Real-Life/Send-Me-An-Angel/,1983,11,0,57,0,12,0,3HCDGtLZabH3umLgwCBpDB,59,236546,0.605,0.926,0.0372,0.0714,2.18e-05,-4.831,0.0953,0.49,synth-pop
Guns N' Roses,Nightrain,True,https://www.whosampled.com/Guns-N%27-Roses/Nightrain/,1987,0,0,5,0,0,0,2vNw57KPaYDzkyPxXYUORX,64,266173,0.4,0.992,0.0725,0.107,0.0117,-6.995,0.179,0.243,hard-rock
Tom Petty,I Won't Back Down,True,https://www.whosampled.com/Tom-Petty/I-Won%27t-Back-Down/,1989,3,0,33,0,0,0,0Jy4ifTBtXaLNct9rhzy31,1,175373,0.765,0.63,0.0304,0.0467,3.06e-05,-9.751,0.223,0.963,rock
Guns N' Roses,Patience,True,https://www.whosampled.com/Guns-N%27-Roses/Patience/,1988,2,0,30,0,0,0,1OEoNpiyqBghuEUaT6Je6U,72,354880,0.457,0.297,0.0306,0.686,0.000107,-12.511,0.109,0.333,hard-rock
Bon Jovi,I'll Be There For You,True,https://www.whosampled.com/Bon-Jovi/I%27ll-Be-There-For-You/,1988,0,0,9,0,0,0,4vzk2UltiJhQavDEOASIK9,3,346386,0.348,0.797,0.038,0.0698,0.0,-3.929,0.0876,0.279,metal
Fine Young Cannibals,She Drives Me Crazy,True,https://www.whosampled.com/Fine-Young-Cannibals/She-Drives-Me-Crazy/,1988,23,0,25,0,6,0,4d6eqRtpDX7tydHJGDZUBQ,74,215773,0.799,0.687,0.0431,0.193,0.000188,-5.682,0.0307,0.965,synth-pop
The Outfield,Voices Of Babylon,True,https://www.whosampled.com/The-Outfield/Voices-Of-Babylon/,1988,1,0,3,0,0,0,0qZ0m8Gq4Ug5kBxKe9BVvj,22,211133,0.63,0.862,0.0344,0.0584,0.339,-5.889,0.327,0.675,power-pop
Living Colour,Cult of Personality,True,https://www.whosampled.com/Living-Colour/Cult-of-Personality/,1988,2,0,6,0,0,0,5e3YOg6fIkP0wD5TyxcHOH,68,294826,0.504,0.918,0.0517,0.00164,2.12e-05,-3.463,0.78,0.539,alt-rock
Sam Brown;Pete Brown,Stop,True,https://www.whosampled.com/Sam-Brown/Stop/,1988,3,0,17,0,4,0,1QQiyD0aFC9h0UrNBdm1yX,39,295906,0.326,0.3,0.0454,0.443,0.0,-13.671,0.139,0.391,british
Roxette,The Look,True,https://www.whosampled.com/Roxette/The-Look/,1988,7,0,35,0,9,0,2oWMI54r0qT4N8Xb4C76vq,70,237320,0.634,0.838,0.0413,0.0531,8.34e-06,-5.363,0.0522,0.541,swedish
The Bangles,Eternal Flame,True,https://www.whosampled.com/The-Bangles/Eternal-Flame/,1988,5,0,73,0,0,0,5MoDQWMDMaAGDEiWsJfeCi,68,238026,0.526,0.358,0.0243,0.525,0.0,-7.239,0.0942,0.399,disco
Metallica,One,True,https://www.whosampled.com/Metallica/One/,1988,29,0,30,0,0,0,5IX4TbIR5mMHGE4wiWwKW0,73,447440,0.437,0.695,0.0617,0.00111,0.0857,-9.447,0.124,0.413,hard-rock
Roy Orbison,You Got It,True,https://www.whosampled.com/Roy-Orbison/You-Got-It/,1989,7,0,30,0,0,0,6r20M5DWYdIoCDmDViBxuz,69,210266,0.649,0.618,0.0265,0.596,1.46e-06,-10.728,0.192,0.667,rock-n-roll
