artists,track_name,URL_Found,Whosampled_URL,Real_Year,Sampled_By_Count,Is_Sample_Of,Covered_By_Count,Is_Cover_Of,Remixed_By_Count,Is_Remix_Of
Lady Gaga,Judas,True,https://www.whosampled.com/Lady-Gaga/Judas/,2011,8,0,10,0,10,0
Don Omar;Lucenzo,Danza Kuduro,True,https://www.whosampled.com/Don-Omar/Danza-Kuduro/,2010,4,0,6,0,2,1
Glee Cast,Light Up The World,True,https://www.whosampled.com/Glee-Cast/Light-Up-The-World/,,0,0,0,0,0,0
Glee Cast,Pretending,True,https://www.whosampled.com/Glee-Cast/Pretending/,,0,0,0,0,0,0
Glee Cast,As Long As You're There,True,https://www.whosampled.com/Glee-Cast/As-Long-As-You%27re-There/,,0,0,0,0,0,0
Foo Fighters,Rope,True,https://www.whosampled.com/Foo-Fighters/Rope/,2011,1,0,5,0,1,0
Glee Cast,Back To Black,True,https://www.whosampled.com/Glee-Cast/Back-To-Black/,,0,0,0,0,0,0
Glee Cast;Jonathan Groff,Rolling In The Deep (feat. Jonathan Groff),True,https://www.whosampled.com/Glee-Cast/Rolling-In-The-Deep/,2011,0,0,0,1,0,0
The Lonely Island;Michael Bolton,Jack Sparrow,True,https://www.whosampled.com/The-Lonely-Island/Jack-Sparrow/,2011,1,0,1,0,0,0
Glee Cast,Jar Of Hearts,True,https://www.whosampled.com/Glee-Cast/Jar-Of-Hearts/,,0,0,0,0,0,0
Enrique Iglesias;Ludacris;DJ Frank E,Tonight (I'm Lovin' You),True,https://www.whosampled.com/Enrique-Iglesias/Tonight/,,0,0,0,0,0,0
Adele,Turning Tables,True,https://www.whosampled.com/Adele/Turning-Tables/,2011,5,0,22,0,0,0
Glee Cast,Don't Stop,True,https://www.whosampled.com/Glee-Cast/Don%27t-Stop/,2011,0,0,0,1,0,0
Glee Cast,I Feel Pretty / Unpretty,True,https://www.whosampled.com/Glee-Cast/I-Feel-Pretty--Unpretty/,,0,0,0,0,0,0
Thirty Seconds To Mars,Closer To The Edge,True,https://www.whosampled.com/Thirty-Seconds-To-Mars/Closer-To-The-Edge/,,0,0,0,0,0,0
Christina Perri,Jar of Hearts,True,https://www.whosampled.com/Christina-Perri/Jar-of-Hearts/,2010,2,0,31,0,0,0
Glee Cast;Darren Criss,Somewhere Only We Know (feat. Darren Criss),True,https://www.whosampled.com/Glee-Cast/Somewhere-Only-We-Know/,2011,0,0,0,1,0,0
Glee Cast,Born This Way,True,https://www.whosampled.com/Glee-Cast/Born-This-Way/,2011,0,0,0,1,0,0
Glee Cast,As If We Never Said Goodbye,True,https://www.whosampled.com/Glee-Cast/As-If-We-Never-Said-Goodbye/,,0,0,0,0,0,0
Edward Maya;Vika Jigulina,Stereo Love,True,https://www.whosampled.com/Edward-Maya/Stereo-Love/,2009,25,0,15,0,11,0
Sara Ramirez,The Story,False,,,,,,,,
Glee Cast,Loser Like Me,True,https://www.whosampled.com/Glee-Cast/Loser-Like-Me/,,0,0,0,0,0,0
Glee Cast,Get It Right,True,https://www.whosampled.com/Glee-Cast/Get-It-Right/,,0,0,0,0,0,0
Glee Cast;Darren Criss,Raise Your Glass (feat. Darren Criss),True,https://www.whosampled.com/Glee-Cast/Raise-Your-Glass/,2011,0,0,0,1,0,0
Glee Cast;Gwyneth Paltrow,Landslide (feat. Gwyneth Paltrow),True,https://www.whosampled.com/Glee-Cast/Landslide/,,0,0,0,0,0,0
Glee Cast,Candles,True,https://www.whosampled.com/Glee-Cast/Candles/,2011,0,0,0,1,0,0
Linkin Park,Waiting for the End,True,https://www.whosampled.com/Linkin-Park/Waiting-for-the-End/,2010,4,0,5,0,1,0
Sick Puppies,Maybe,True,https://www.whosampled.com/Sick-Puppies/Maybe/,2009,0,0,1,0,0,0
The Lonely Island;Akon,I Just Had Sex,True,https://www.whosampled.com/The-Lonely-Island/I-Just-Had-Sex/,2011,0,0,1,0,0,0
Glee Cast;Darren Criss,Don't You Want Me (feat. Darren Criss),True,https://www.whosampled.com/Glee-Cast/Don%27t-You-Want-Me/,2011,0,0,0,1,0,0
Mumford & Sons,Little Lion Man,False,,,,,,,,
Glee Cast,Baby,True,https://www.whosampled.com/Glee-Cast/Baby/,2011,0,0,0,1,0,0
Glee Cast;Gwyneth Paltrow,Forget You (feat. Gwyneth Paltrow),True,https://www.whosampled.com/Glee-Cast/Forget-You/,2010,0,0,0,1,0,0
Glee Cast,Thriller / Heads Will Roll,True,https://www.whosampled.com/Glee-Cast/Thriller--Heads-Will-Roll/,,0,0,0,0,0,0
Glee Cast;Darren Criss,"Bills, Bills, Bills (feat. Darren Criss)",True,https://www.whosampled.com/Glee-Cast/Bills-Bills-Bills/,,0,0,0,0,0,0
Glee Cast,Silly Love Songs,True,https://www.whosampled.com/Glee-Cast/Silly-Love-Songs/,2011,0,0,0,1,0,0
Glee Cast,Fat Bottomed Girls,True,https://www.whosampled.com/Glee-Cast/Fat-Bottomed-Girls/,2011,0,0,0,1,0,0
Glee Cast,P.Y.T. (Pretty Young Thing),True,https://www.whosampled.com/Glee-Cast/PYT/,,0,0,0,0,0,0
Glee Cast,Need You Now,True,https://www.whosampled.com/Glee-Cast/Need-You-Now/,2011,0,0,0,1,0,0
Plain White T's,Rhythm Of Love,True,https://www.whosampled.com/Plain-White-T%27s/Rhythm-Of-Love/,2010,1,0,5,0,0,0
OneRepublic,Secrets,True,https://www.whosampled.com/OneRepublic/Secrets/,2009,3,0,14,0,0,0
Neon Trees,Animal,True,https://www.whosampled.com/Neon-Trees/Animal/,2010,0,0,10,0,2,0
3 Doors Down,When You're Young,True,https://www.whosampled.com/3-Doors-Down/When-You%27re-Young/,,0,0,0,0,0,0
David Guetta;Kid Cudi,Memories (feat. Kid Cudi),True,https://www.whosampled.com/David-Guetta/Memories/,2009,5,0,7,0,6,0
Enrique Iglesias;Pitbull,I Like It,True,https://www.whosampled.com/Enrique-Iglesias/I-Like-It/,2010,5,0,1,0,5,0
The Black Keys,Tighten Up,True,https://www.whosampled.com/The-Black-Keys/Tighten-Up/,2010,5,0,12,0,0,0
Eminem;Rihanna,Love The Way You Lie,True,https://www.whosampled.com/Eminem/Love-The-Way-You-Lie/,2010,13,0,20,0,1,0
My Darkest Days;Zakk Wylde,Porn Star Dancing,True,https://www.whosampled.com/My-Darkest-Days/Porn-Star-Dancing/,2010,0,0,0,0,1,0
Coldplay,Christmas Lights,True,https://www.whosampled.com/Coldplay/Christmas-Lights/,2010,0,0,10,0,0,0
Daughtry,September,True,https://www.whosampled.com/Daughtry/September/,,0,0,0,0,0,0
Glee Cast,Dog Days Are Over,True,https://www.whosampled.com/Glee-Cast/Dog-Days-Are-Over/,2010,0,0,0,1,0,0
Glee Cast;Darren Criss,"Hey, Soul Sister (feat. Darren Criss)",True,https://www.whosampled.com/Glee-Cast/Hey-Soul-Sister/,,0,0,0,0,0,0
Glee Cast,(I've Had) The Time Of My Life,True,https://www.whosampled.com/Glee-Cast/The-Time-Of-My-Life/,,0,0,0,0,0,0
Glee Cast,Marry You,True,https://www.whosampled.com/Glee-Cast/Marry-You/,,0,0,0,0,0,0
Glee Cast;Gwyneth Paltrow,Singing In The Rain / Umbrella (feat. Gwyneth Paltrow),True,https://www.whosampled.com/Glee-Cast/Singing-In-The-Rain--Umbrella/,,0,0,0,0,0,0
Glee Cast,Just The Way You Are,True,https://www.whosampled.com/Glee-Cast/Just-The-Way-You-Are/,,0,0,0,0,0,0
Glee Cast;Darren Criss,Teenage Dream (feat. Darren Criss),True,https://www.whosampled.com/Glee-Cast/Teenage-Dream/,2010,0,0,0,1,0,0
Sara Bareilles,King of Anything,True,https://www.whosampled.com/Sara-Bareilles/King-of-Anything/,2010,4,0,5,0,0,0
Eminem,Not Afraid,True,https://www.whosampled.com/Eminem/Not-Afraid/,2010,5,0,4,0,0,0
Glee Cast,Lucky,True,https://www.whosampled.com/Glee-Cast/Lucky/,,0,0,0,0,0,0
Glee Cast,"River Deep, Mountain High",True,https://www.whosampled.com/Glee-Cast/River-Deep-Mountain-High/,,0,0,0,0,0,0
Glee Cast,Happy Days Are Here Again / Get Happy,True,https://www.whosampled.com/Glee-Cast/Happy-Days-Are-Here-Again--Get-Happy/,,0,0,0,0,0,0
Billy Currington,Pretty Good At Drinkin' Beer,True,https://www.whosampled.com/Billy-Currington/Pretty-Good-At-Drinkin%27-Beer/,,0,0,0,0,0,0
Linkin Park,The Catalyst,True,https://www.whosampled.com/Linkin-Park/The-Catalyst/,2010,0,0,2,0,5,0
Glee Cast,I Want To Hold Your Hand,True,https://www.whosampled.com/Glee-Cast/I-Want-To-Hold-Your-Hand/,,0,0,0,0,0,0
Train,"Hey, Soul Sister",True,https://www.whosampled.com/Train/Hey-Soul-Sister/,,0,0,0,0,0,0
Paramore,The Only Exception,True,https://www.whosampled.com/Paramore/The-Only-Exception/,2009,1,0,38,0,0,0
John Mayer,Half of My Heart,True,https://www.whosampled.com/John-Mayer/Half-of-My-Heart/,2009,0,0,6,0,0,0
A Rocket To The Moon,Like We Used To,True,https://www.whosampled.com/A-Rocket-To-The-Moon/Like-We-Used-To/,2009,0,0,1,0,0,0
Glee Cast,Toxic,True,https://www.whosampled.com/Glee-Cast/Toxic/,2010,0,0,0,1,0,0
Lady A,Need You Now,True,https://www.whosampled.com/Lady-A/Need-You-Now/,,0,0,0,0,0,0
Glee Cast,I'm A Slave 4 U,True,https://www.whosampled.com/Glee-Cast/I%27m-A-Slave-4-U/,,0,0,0,0,0,0
My Chemical Romance,Na Na Na (Na Na Na Na Na Na Na Na Na),True,https://www.whosampled.com/My-Chemical-Romance/Na-Na-Na/,,0,0,0,0,0,0
Glee Cast,Empire State of Mind,True,https://www.whosampled.com/Glee-Cast/Empire-State-of-Mind/,2010,0,0,0,1,0,0
Glee Cast,Telephone,True,https://www.whosampled.com/Glee-Cast/Telephone/,2010,0,0,0,1,0,0
Glee Cast,Billionaire,True,https://www.whosampled.com/Glee-Cast/Billionaire/,,0,0,0,0,0,0
Gyptian,Hold You - Hold Yuh,True,https://www.whosampled.com/Gyptian/Hold-You---Hold-Yuh/,,0,0,0,0,0,0
The Script,The Man Who Can't Be Moved,True,https://www.whosampled.com/The-Script/The-Man-Who-Can%27t-Be-Moved/,2008,4,0,12,0,0,0
La Roux,Bulletproof,True,https://www.whosampled.com/La-Roux/Bulletproof/,2009,13,0,14,0,13,0
Black Eyed Peas,Rock That Body,True,https://www.whosampled.com/Black-Eyed-Peas/Rock-That-Body/,2009,2,0,2,0,5,0
Nickelback,This Afternoon,True,https://www.whosampled.com/Nickelback/This-Afternoon/,2001,0,0,1,0,0,0
Luke Bryan,Rain Is A Good Thing,True,https://www.whosampled.com/Luke-Bryan/Rain-Is-A-Good-Thing/,,0,0,0,0,0,0
Ne-Yo,Beautiful Monster,True,https://www.whosampled.com/Ne-Yo/Beautiful-Monster/,2010,2,0,2,0,3,0
We The Kings;Demi Lovato,We'll Be a Dream (feat. Demi Lovato),True,https://www.whosampled.com/We-The-Kings/We%27ll-Be-a-Dream/,,0,0,0,0,0,0
Michael Bublé,Haven't Met You Yet,True,https://www.whosampled.com/Michael-Bublé/Haven%27t-Met-You-Yet/,2009,1,0,12,0,3,0
Avenged Sevenfold,Nightmare,True,https://www.whosampled.com/Avenged-Sevenfold/Nightmare/,2010,4,0,6,0,0,0
Sean Kingston;Justin Bieber,Eenie Meenie,True,https://www.whosampled.com/Sean-Kingston/Eenie-Meenie/,2010,5,0,11,0,0,0
K'NAAN,Wavin' Flag,True,https://www.whosampled.com/K%27NAAN/Wavin%27-Flag/,2009,1,0,4,0,7,0
Black Eyed Peas,I Gotta Feeling,True,https://www.whosampled.com/Black-Eyed-Peas/I-Gotta-Feeling/,2009,37,0,29,0,8,0
Lloyd Banks;Juelz Santana,"Beamer, Benz, Or Bentley",True,https://www.whosampled.com/Lloyd-Banks/Beamer-Benz-Or-Bentley/,,0,0,0,0,0,0
Justin Bieber;Ludacris,Baby,True,https://www.whosampled.com/Justin-Bieber/Baby/,2009,47,0,50,0,1,0
OneRepublic,All The Right Moves,True,https://www.whosampled.com/OneRepublic/All-The-Right-Moves/,2009,7,0,3,0,6,0
Glee Cast,Safety Dance,True,https://www.whosampled.com/Glee-Cast/Safety-Dance/,,0,0,0,0,0,0
Kris Allen,Live Like We're Dying,True,https://www.whosampled.com/Kris-Allen/Live-Like-We%27re-Dying/,2009,0,0,0,1,0,0
John Mayer,Heartbreak Warfare,True,https://www.whosampled.com/John-Mayer/Heartbreak-Warfare/,2009,1,0,2,0,0,0
Lifehouse,Halfway Gone,True,https://www.whosampled.com/Lifehouse/Halfway-Gone/,2010,0,0,1,0,3,0
Daughtry,Life After You,True,https://www.whosampled.com/Daughtry/Life-After-You/,2009,0,0,3,0,0,0
Pearl Jam,Just Breathe,True,https://www.whosampled.com/Pearl-Jam/Just-Breathe/,2009,0,0,10,0,0,0
Iyaz,Replay,True,https://www.whosampled.com/Iyaz/Replay/,2009,33,0,12,0,5,0
Jay Sean;Lil Wayne,Down,True,https://www.whosampled.com/Jay-Sean/Down/,2009,18,0,15,0,1,0
Matisyahu,One Day,True,https://www.whosampled.com/Matisyahu/One-Day/,2009,1,0,11,0,2,0
Owl City,Fireflies,True,https://www.whosampled.com/Owl-City/Fireflies/,2009,64,0,50,0,4,0
Godsmack,Cryin' Like A Bitch!!,True,https://www.whosampled.com/Godsmack/Cryin%27-Like-A-Bitch/,,0,0,0,0,0,0
Boys Like Girls;Taylor Swift,Two Is Better Than One (feat. Taylor Swift),True,https://www.whosampled.com/Boys-Like-Girls/Two-Is-Better-Than-One/,2009,0,0,14,0,2,0
Owl City,Vanilla Twilight,True,https://www.whosampled.com/Owl-City/Vanilla-Twilight/,2009,4,0,2,0,0,0
Lady Gaga,Paparazzi,True,https://www.whosampled.com/Lady-Gaga/Paparazzi/,2008,25,0,34,0,10,0
Creed,Rain,True,https://www.whosampled.com/Creed/Rain/,2009,0,0,2,0,0,0
Nickelback,Never Gonna Be Alone,True,https://www.whosampled.com/Nickelback/Never-Gonna-Be-Alone/,,0,0,0,0,0,0
Cascada,Evacuate The Dancefloor,True,https://www.whosampled.com/Cascada/Evacuate-The-Dancefloor/,2009,3,0,5,0,9,0
Three Days Grace,Break,True,https://www.whosampled.com/Three-Days-Grace/Break/,2009,0,0,3,0,0,0
Breaking Benjamin,I Will Not Bow,True,https://www.whosampled.com/Breaking-Benjamin/I-Will-Not-Bow/,2009,0,0,4,0,0,0
Justin Bieber,One Time,True,https://www.whosampled.com/Justin-Bieber/One-Time/,2009,4,0,6,0,2,0
Thirty Seconds To Mars,Kings And Queens,True,https://www.whosampled.com/Thirty-Seconds-To-Mars/Kings-And-Queens/,,0,0,0,0,0,0
Alicia Keys,Empire State of Mind (Part II) Broken Down,True,https://www.whosampled.com/Alicia-Keys/Empire-State-of-Mind--Broken-Down/,,0,0,0,0,0,0
Thirty Seconds To Mars,This Is War,True,https://www.whosampled.com/Thirty-Seconds-To-Mars/This-Is-War/,2010,0,0,2,0,0,0
Glee Cast,Last Christmas,True,https://www.whosampled.com/Glee-Cast/Last-Christmas/,2009,0,0,0,1,0,0
John Mayer,Who Says,True,https://www.whosampled.com/John-Mayer/Who-Says/,2009,2,0,6,0,0,0
Foo Fighters,Wheels,True,https://www.whosampled.com/Foo-Fighters/Wheels/,2009,0,0,3,0,0,0
Susan Boyle,I Dreamed a Dream,True,https://www.whosampled.com/Susan-Boyle/I-Dreamed-a-Dream/,2009,0,0,1,1,0,0
Boys Like Girls,Love Drunk,True,https://www.whosampled.com/Boys-Like-Girls/Love-Drunk/,2009,0,0,2,0,1,0
Green Day,21 Guns,True,https://www.whosampled.com/Green-Day/21-Guns/,2009,13,0,22,0,0,0
3OH!3;Katy Perry;Matt Squire,STARSTRUKK (feat. Katy Perry),False,,,,,,,,
Cage The Elephant,Ain't No Rest for the Wicked,True,https://www.whosampled.com/Cage-The-Elephant/Ain%27t-No-Rest-for-the-Wicked/,2008,2,0,3,0,1,0
The Fray,Never Say Never,True,https://www.whosampled.com/The-Fray/Never-Say-Never/,2009,2,0,8,0,0,0
Daughtry,No Surprise,True,https://www.whosampled.com/Daughtry/No-Surprise/,2009,0,0,1,0,0,0
Glee Cast,It's My Life / Confessions Part II,True,https://www.whosampled.com/Glee-Cast/It%27s-My-Life--Confessions-Part-II/,,0,0,0,0,0,0
Glee Cast,Halo / Walking On Sunshine,True,https://www.whosampled.com/Glee-Cast/Halo--Walking-On-Sunshine/,,0,0,0,0,0,0
Alice In Chains,Check My Brain,True,https://www.whosampled.com/Alice-In-Chains/Check-My-Brain/,2009,0,0,1,0,0,0
Linkin Park,New Divide,True,https://www.whosampled.com/Linkin-Park/New-Divide/,2009,2,0,15,0,0,0
Jason Mraz,I'm Yours,True,https://www.whosampled.com/Jason-Mraz/I%27m-Yours/,2008,10,0,52,0,1,0
Lady Gaga,Poker Face,True,https://www.whosampled.com/Lady-Gaga/Poker-Face/,2008,37,0,70,0,7,0
Billy Currington,People Are Crazy,True,https://www.whosampled.com/Billy-Currington/People-Are-Crazy/,2008,0,0,1,0,0,0
Parachute,She Is Love,True,https://www.whosampled.com/Parachute/She-Is-Love/,,0,0,0,0,0,0
Shinedown,Second Chance,True,https://www.whosampled.com/Shinedown/Second-Chance/,2008,0,0,6,0,0,0
Theory of a Deadman,Not Meant to Be,True,https://www.whosampled.com/Theory-of-a-Deadman/Not-Meant-to-Be/,2008,0,0,1,0,0,0
Creed,Overcome,True,https://www.whosampled.com/Creed/Overcome/,2009,0,0,1,0,0,0
Skillet,Awake and Alive,True,https://www.whosampled.com/Skillet/Awake-and-Alive/,2009,0,0,1,0,1,0
Shinedown,Sound of Madness,True,https://www.whosampled.com/Shinedown/Sound-of-Madness/,2009,0,0,2,0,0,0
Nickelback,If Today Was Your Last Day,True,https://www.whosampled.com/Nickelback/If-Today-Was-Your-Last-Day/,2008,0,0,1,0,0,0
The Fray,You Found Me,True,https://www.whosampled.com/The-Fray/You-Found-Me/,2008,2,0,9,0,0,0
Taylor Swift,Love Story,True,https://www.whosampled.com/Taylor-Swift/Love-Story/,2008,17,0,42,0,3,0
The Ting Tings,That's Not My Name,True,https://www.whosampled.com/The-Ting-Tings/That%27s-Not-My-Name/,2008,6,0,2,0,4,0
Green Day,Know Your Enemy,True,https://www.whosampled.com/Green-Day/Know-Your-Enemy/,2009,2,0,5,0,0,0
The All-American Rejects,Gives You Hell,True,https://www.whosampled.com/The-All-American-Rejects/Gives-You-Hell/,2008,9,0,10,0,3,0
OneRepublic,Come Home,True,https://www.whosampled.com/OneRepublic/Come-Home/,2007,0,0,4,0,0,0
Jason Mraz,If It Kills Me,True,https://www.whosampled.com/Jason-Mraz/If-It-Kills-Me/,,0,0,0,0,0,0
Lady Gaga;Colby O'Donis,Just Dance,True,https://www.whosampled.com/Lady-Gaga/Just-Dance/,2008,47,0,33,0,12,0
Paramore,Ignorance,True,https://www.whosampled.com/Paramore/Ignorance/,2009,3,0,12,0,0,0
Seether,Careless Whisper,True,https://www.whosampled.com/Seether/Careless-Whisper/,2009,0,0,2,1,0,0
The Lonely Island;T-Pain,I'm On A Boat,True,https://www.whosampled.com/The-Lonely-Island/I%27m-On-A-Boat/,2009,0,0,4,0,0,0
Plain White T's,"1, 2, 3, 4",True,https://www.whosampled.com/Plain-White-T%27s/1-2-3-4/,,0,0,0,0,0,0
Jason Mraz;Colbie Caillat,Lucky,True,https://www.whosampled.com/Jason-Mraz/Lucky/,2008,1,0,17,0,0,0
MGMT,Kids,True,https://www.whosampled.com/MGMT/Kids/,2007,32,0,39,0,4,0
Nickelback,Gotta Be Somebody,True,https://www.whosampled.com/Nickelback/Gotta-Be-Somebody/,2008,0,0,4,0,0,0
Thriving Ivory,Angels On The Moon,True,https://www.whosampled.com/Thriving-Ivory/Angels-On-The-Moon/,,0,0,0,0,0,0
Akon,Right Now (Na Na Na),True,https://www.whosampled.com/Akon/Right-Now/,,0,0,0,0,0,0
Adele,Chasing Pavements,True,https://www.whosampled.com/Adele/Chasing-Pavements/,2008,7,0,21,0,0,0
The Killers,Human,True,https://www.whosampled.com/The-Killers/Human/,2008,3,0,27,0,5,0
Leona Lewis,Better in Time,True,https://www.whosampled.com/Leona-Lewis/Better-in-Time/,2008,3,0,4,0,0,0
The Offspring,"You're Gonna Go Far, Kid",True,https://www.whosampled.com/The-Offspring/You%27re-Gonna-Go-Far-Kid/,,0,0,0,0,0,0
Paramore,Decode,True,https://www.whosampled.com/Paramore/Decode/,2008,4,0,27,0,1,0
Saving Abel,Addicted,True,https://www.whosampled.com/Saving-Abel/Addicted/,2007,0,0,1,0,0,0
Lifehouse,Broken,True,https://www.whosampled.com/Lifehouse/Broken/,2007,0,0,1,0,0,0
Fall Out Boy,I Don't Care,True,https://www.whosampled.com/Fall-Out-Boy/I-Don%27t-Care/,2008,1,0,5,0,1,0
Theory of a Deadman,Bad Girlfriend,True,https://www.whosampled.com/Theory-of-a-Deadman/Bad-Girlfriend/,,0,0,0,0,0,0
Hinder,Without You,True,https://www.whosampled.com/Hinder/Without-You/,2008,0,0,1,0,0,0
Matt Nathanson,Come On Get Higher,True,https://www.whosampled.com/Matt-Nathanson/Come-On-Get-Higher/,2008,0,0,3,0,0,0
Secondhand Serenade,Fall for You,True,https://www.whosampled.com/Secondhand-Serenade/Fall-for-You/,2008,1,0,7,0,0,0
Leona Lewis,Run,True,https://www.whosampled.com/Leona-Lewis/Run/,2008,0,0,1,1,0,0
Daughtry,What About Now,True,https://www.whosampled.com/Daughtry/What-About-Now/,2008,1,0,5,0,0,0
M.I.A.,Paper Planes,True,https://www.whosampled.com/MIA/Paper-Planes/,,0,0,0,0,0,0
Linkin Park,Leave Out All The Rest,True,https://www.whosampled.com/Linkin-Park/Leave-Out-All-The-Rest/,2007,4,0,14,0,1,0
Nickelback,I'd Come for You,True,https://www.whosampled.com/Nickelback/I%27d-Come-for-You/,2001,0,0,2,0,0,0
Jack White;Alicia Keys,Another Way to Die,True,https://www.whosampled.com/Jack-White/Another-Way-to-Die/,2008,0,0,5,0,0,0
Kid Rock,All Summer Long,True,https://www.whosampled.com/Kid-Rock/All-Summer-Long/,2007,1,0,11,0,0,0
Leona Lewis,Bleeding Love,True,https://www.whosampled.com/Leona-Lewis/Bleeding-Love/,2007,19,0,29,0,1,0
Estelle;Kanye West,American Boy,True,https://www.whosampled.com/Estelle/American-Boy/,2008,18,0,22,0,7,0
Luke Bryan,Country On,True,https://www.whosampled.com/Luke-Bryan/Country-On/,2022,0,0,1,0,0,0
Metallica,The Day That Never Comes,True,https://www.whosampled.com/Metallica/The-Day-That-Never-Comes/,2008,2,0,0,0,0,0
Nickelback,Something in Your Mouth,True,https://www.whosampled.com/Nickelback/Something-in-Your-Mouth/,2008,0,0,1,0,0,0
Metro Station,Shake It,True,https://www.whosampled.com/Metro-Station/Shake-It/,2007,4,0,5,0,2,0
September,Cry for You,True,https://www.whosampled.com/September/Cry-for-You/,2005,3,0,8,0,8,0
Ray LaMontagne,You Are the Best Thing,True,https://www.whosampled.com/Ray-LaMontagne/You-Are-the-Best-Thing/,2008,1,0,2,0,0,0
Katy Perry,I Kissed A Girl,True,https://www.whosampled.com/Katy-Perry/I-Kissed-A-Girl/,2008,25,0,43,0,5,0
Paramore,That's What You Get,True,https://www.whosampled.com/Paramore/That%27s-What-You-Get/,2007,5,0,15,0,0,0
Boys Like Girls,Thunder,True,https://www.whosampled.com/Boys-Like-Girls/Thunder/,2006,0,0,2,0,0,0
Alan Jackson,Good Time,True,https://www.whosampled.com/Alan-Jackson/Good-Time/,2008,0,0,1,0,0,0
3 Doors Down,It's Not My Time,True,https://www.whosampled.com/3-Doors-Down/It%27s-Not-My-Time/,2008,0,0,1,0,0,0
Duffy,Mercy,True,https://www.whosampled.com/Duffy/Mercy/,2008,2,0,11,0,2,0
Blake Shelton,Home,True,https://www.whosampled.com/Blake-Shelton/Home/,2008,0,0,2,1,0,0
Sara Bareilles,Love Song,True,https://www.whosampled.com/Sara-Bareilles/Love-Song/,2007,6,0,8,0,0,0
Weezer,Pork And Beans,True,https://www.whosampled.com/Weezer/Pork-And-Beans/,2008,3,0,5,0,0,0
Flo Rida;T-Pain,Low,True,https://www.whosampled.com/Flo-Rida/Low/,2007,26,0,9,0,1,0
John Mayer,Say,True,https://www.whosampled.com/John-Mayer/Say/,2007,3,0,5,0,0,0
OneRepublic,Stop And Stare,True,https://www.whosampled.com/OneRepublic/Stop-And-Stare/,2007,0,0,9,0,0,0
Seether,Rise Above This,True,https://www.whosampled.com/Seether/Rise-Above-This/,2007,0,0,1,0,0,0
OneRepublic,Apologize,True,https://www.whosampled.com/OneRepublic/Apologize/,2007,9,0,39,0,1,0
Yael Naim,New Soul,True,https://www.whosampled.com/Yael-Naim/New-Soul/,2007,11,0,3,0,0,0
Daughtry,Feels Like Tonight,True,https://www.whosampled.com/Daughtry/Feels-Like-Tonight/,,0,0,0,0,0,0
Disturbed,Indestructible,True,https://www.whosampled.com/Disturbed/Indestructible/,2008,0,0,4,0,0,0
Alicia Keys,No One,True,https://www.whosampled.com/Alicia-Keys/No-One/,2007,24,0,24,0,2,0
Lifehouse,Whatever It Takes,True,https://www.whosampled.com/Lifehouse/Whatever-It-Takes/,2007,0,0,1,0,0,0
Finger Eleven,Paralyzer,True,https://www.whosampled.com/Finger-Eleven/Paralyzer/,2007,7,0,7,0,0,0
Busta Rhymes;Linkin Park,We Made It (feat. Linkin Park),True,https://www.whosampled.com/Busta-Rhymes/We-Made-It/,2008,1,0,0,0,0,0
Snoop Dogg,Sensual Seduction,True,https://www.whosampled.com/Snoop-Dogg/Sensual-Seduction/,2008,5,0,0,0,1,0
